,lat,lon,forestcoverfraction,year_month,count,sum_frp
591,24.25,91.25,12,2006-03,4,175.8
592,24.25,91.25,12,2007-03,5,181.9
593,24.25,91.25,12,2007-04,2,68.4
594,24.25,91.25,12,2009-02,1,30.0
595,24.25,91.25,12,2009-03,3,125.7
596,24.25,91.25,12,2009-04,1,41.4
597,24.25,91.25,12,2013-04,2,59.1
598,24.25,91.25,12,2014-04,3,92.1
599,24.25,91.25,12,2015-03,1,29.7
600,24.25,91.25,12,2016-04,2,38.4
601,24.25,91.25,12,2020-03,1,24.3
602,24.25,91.25,12,2024-04,1,14.0
603,25.25,91.25,33,2001-03,7,697.4
604,25.25,91.25,33,2001-04,1,30.1
605,25.25,91.25,33,2002-11,1,13.9
606,25.25,91.25,33,2003-03,44,11115.6
607,25.25,91.25,33,2003-04,30,12010.0
608,25.25,91.25,33,2004-02,2,102.4
609,25.25,91.25,33,2004-03,44,11060.1
610,25.25,91.25,33,2004-04,4,197.5
611,25.25,91.25,33,2004-05,1,80.6
612,25.25,91.25,33,2004-11,1,49.0
613,25.25,91.25,33,2005-02,2,105.0
614,25.25,91.25,33,2005-03,11,837.0
615,25.25,91.25,33,2005-04,23,1035.2
616,25.25,91.25,33,2006-01,1,28.6
617,25.25,91.25,33,2006-02,2,32.9
618,25.25,91.25,33,2006-03,47,4422.5
619,25.25,91.25,33,2006-04,1,34.9
620,25.25,91.25,33,2007-01,1,26.4
621,25.25,91.25,33,2007-03,49,4857.8
622,25.25,91.25,33,2007-04,3,202.50000000000003
623,25.25,91.25,33,2007-05,5,439.5
624,25.25,91.25,33,2008-03,1,21.9
625,25.25,91.25,33,2008-04,30,4042.500000000001
626,25.25,91.25,33,2008-12,1,16.4
627,25.25,91.25,33,2009-02,6,146.1
628,25.25,91.25,33,2009-03,60,3225.6
629,25.25,91.25,33,2009-04,8,721.0
630,25.25,91.25,33,2010-01,1,17.9
631,25.25,91.25,33,2010-02,2,37.7
632,25.25,91.25,33,2010-03,52,6191.7
633,25.25,91.25,33,2011-01,2,52.5
634,25.25,91.25,33,2011-02,2,41.6
635,25.25,91.25,33,2011-03,13,4900.0
636,25.25,91.25,33,2011-04,6,239.3
637,25.25,91.25,33,2012-02,14,565.6
638,25.25,91.25,33,2012-03,36,3354.2999999999997
639,25.25,91.25,33,2012-04,6,254.3
640,25.25,91.25,33,2012-05,2,51.7
641,25.25,91.25,33,2013-01,2,31.1
642,25.25,91.25,33,2013-03,27,2704.2
643,25.25,91.25,33,2013-04,8,235.7
644,25.25,91.25,33,2013-11,1,36.6
645,25.25,91.25,33,2014-02,4,144.5
646,25.25,91.25,33,2014-03,31,2604.4
647,25.25,91.25,33,2014-04,18,958.7
648,25.25,91.25,33,2015-02,4,122.5
649,25.25,91.25,33,2015-03,61,5963.3
650,25.25,91.25,33,2015-04,6,228.1
651,25.25,91.25,33,2016-03,39,6022.099999999999
652,25.25,91.25,33,2016-04,1,51.9
653,25.25,91.25,33,2016-05,3,123.7
654,25.25,91.25,33,2017-02,1,24.0
655,25.25,91.25,33,2017-03,8,1220.0
656,25.25,91.25,33,2017-04,15,845.3
657,25.25,91.25,33,2017-05,1,40.6
658,25.25,91.25,33,2017-11,1,21.3
659,25.25,91.25,33,2018-02,3,219.3
660,25.25,91.25,33,2018-03,51,5423.3
661,25.25,91.25,33,2018-04,2,103.0
662,25.25,91.25,33,2019-02,2,169.3
663,25.25,91.25,33,2019-03,29,3328.9
664,25.25,91.25,33,2019-04,7,410.3
665,25.25,91.25,33,2020-02,1,39.5
666,25.25,91.25,33,2020-03,36,1607.0
667,25.25,91.25,33,2020-04,5,187.4
668,25.25,91.25,33,2020-05,4,405.5
669,25.25,91.25,33,2020-12,1,28.6
670,25.25,91.25,33,2021-02,1,37.4
671,25.25,91.25,33,2021-03,76,10211.5
672,25.25,91.25,33,2021-04,2,278.3
673,25.25,91.25,33,2021-11,1,24.2
674,25.25,91.25,33,2022-03,39,4470.0
675,25.25,91.25,33,2022-05,3,96.4
676,25.25,91.25,33,2023-03,18,1244.6
677,25.25,91.25,33,2023-04,39,5804.9
678,25.25,91.25,33,2024-03,3,362.0
679,25.25,91.25,33,2024-04,15,1072.8
680,25.75,91.25,36,2001-03,7,595.3000000000001
681,25.75,91.25,36,2001-04,3,635.9000000000001
682,25.75,91.25,36,2002-02,1,37.1
683,25.75,91.25,36,2002-03,1,41.5
684,25.75,91.25,36,2003-02,2,63.4
685,25.75,91.25,36,2003-03,15,1087.0
686,25.75,91.25,36,2003-04,21,1441.8
687,25.75,91.25,36,2004-01,1,20.6
688,25.75,91.25,36,2004-03,90,6752.3
689,25.75,91.25,36,2004-04,5,188.7
690,25.75,91.25,36,2005-03,17,1410.8
691,25.75,91.25,36,2005-04,45,3338.2000000000003
692,25.75,91.25,36,2006-02,20,492.4
693,25.75,91.25,36,2006-03,89,9637.1
694,25.75,91.25,36,2007-03,48,5012.8
695,25.75,91.25,36,2007-04,15,982.4
696,25.75,91.25,36,2007-05,7,852.8999999999999
697,25.75,91.25,36,2008-03,29,1606.1
698,25.75,91.25,36,2008-04,49,3801.7
699,25.75,91.25,36,2009-02,5,121.6
700,25.75,91.25,36,2009-03,77,5082.0
701,25.75,91.25,36,2009-04,8,548.9
702,25.75,91.25,36,2010-01,3,58.2
703,25.75,91.25,36,2010-02,4,106.8
704,25.75,91.25,36,2010-03,71,5442.4
705,25.75,91.25,36,2010-04,6,296.70000000000005
706,25.75,91.25,36,2011-03,25,1921.2
707,25.75,91.25,36,2011-04,14,1377.9
708,25.75,91.25,36,2012-02,9,193.2
709,25.75,91.25,36,2012-03,76,4864.7
710,25.75,91.25,36,2012-04,7,649.4
711,25.75,91.25,36,2013-01,1,17.6
712,25.75,91.25,36,2013-02,5,107.2
713,25.75,91.25,36,2013-03,39,2245.9
714,25.75,91.25,36,2013-04,18,1190.7
715,25.75,91.25,36,2014-01,1,15.4
716,25.75,91.25,36,2014-02,1,17.7
717,25.75,91.25,36,2014-03,57,3009.1
718,25.75,91.25,36,2014-04,27,4027.9
719,25.75,91.25,36,2015-03,79,6087.0
720,25.75,91.25,36,2015-05,4,130.9
721,25.75,91.25,36,2016-02,1,16.4
722,25.75,91.25,36,2016-03,50,2614.4
723,25.75,91.25,36,2016-04,38,1878.9
724,25.75,91.25,36,2017-01,1,11.9
725,25.75,91.25,36,2017-02,1,32.9
726,25.75,91.25,36,2017-03,30,2044.5
727,25.75,91.25,36,2017-04,53,3077.0
728,25.75,91.25,36,2018-01,2,36.3
729,25.75,91.25,36,2018-02,5,197.5
730,25.75,91.25,36,2018-03,36,1650.3
731,25.75,91.25,36,2018-04,14,1070.0
732,25.75,91.25,36,2019-02,2,97.1
733,25.75,91.25,36,2019-03,36,3584.0
734,25.75,91.25,36,2019-12,1,20.9
735,25.75,91.25,36,2020-02,1,18.9
736,25.75,91.25,36,2020-03,76,5051.400000000001
737,25.75,91.25,36,2020-04,8,319.4
738,25.75,91.25,36,2021-02,4,125.9
739,25.75,91.25,36,2021-03,145,10638.2
740,25.75,91.25,36,2021-04,5,238.5
741,25.75,91.25,36,2022-03,77,6971.7
742,25.75,91.25,36,2022-04,6,280.8
743,25.75,91.25,36,2023-02,1,32.3
744,25.75,91.25,36,2023-03,19,2324.4
745,25.75,91.25,36,2023-04,26,2481.4
746,25.75,91.25,36,2024-02,1,23.1
747,25.75,91.25,36,2024-03,13,851.5
748,25.75,91.25,36,2024-04,48,2562.4
749,25.75,91.25,36,2024-05,1,28.5
750,26.75,91.25,41,2001-02,2,44.7
751,26.75,91.25,41,2001-03,1,20.1
752,26.75,91.25,41,2002-03,1,34.3
753,26.75,91.25,41,2002-04,1,135.5
754,26.75,91.25,41,2002-10,1,18.5
755,26.75,91.25,41,2002-11,1,120.2
756,26.75,91.25,41,2002-12,4,114.5
757,26.75,91.25,41,2003-01,14,373.5
758,26.75,91.25,41,2003-02,2,34.2
759,26.75,91.25,41,2003-03,1,26.9
760,26.75,91.25,41,2003-12,4,126.8
761,26.75,91.25,41,2004-01,9,399.7
762,26.75,91.25,41,2004-02,10,429.6
763,26.75,91.25,41,2004-03,2,104.4
764,26.75,91.25,41,2004-11,5,128.6
765,26.75,91.25,41,2004-12,5,164.5
766,26.75,91.25,41,2005-01,12,845.0999999999999
767,26.75,91.25,41,2005-02,7,264.6
768,26.75,91.25,41,2005-12,8,508.9
769,26.75,91.25,41,2006-01,12,442.6
770,26.75,91.25,41,2006-02,5,115.2
771,26.75,91.25,41,2006-03,3,104.4
772,26.75,91.25,41,2006-04,1,16.7
773,26.75,91.25,41,2006-11,1,17.5
774,26.75,91.25,41,2006-12,5,129.5
775,26.75,91.25,41,2007-01,7,394.6
776,26.75,91.25,41,2007-02,6,264.5
777,26.75,91.25,41,2007-12,4,222.0
778,26.75,91.25,41,2008-01,7,187.1
779,26.75,91.25,41,2008-02,4,160.1
780,26.75,91.25,41,2008-11,1,17.0
781,26.75,91.25,41,2008-12,5,276.5
782,26.75,91.25,41,2009-01,6,210.3
783,26.75,91.25,41,2009-02,10,352.8
784,26.75,91.25,41,2009-03,9,279.8
785,26.75,91.25,41,2009-12,1,17.5
786,26.75,91.25,41,2010-01,18,932.8
787,26.75,91.25,41,2010-02,10,332.9
788,26.75,91.25,41,2010-03,1,22.4
789,26.75,91.25,41,2010-12,3,79.0
790,26.75,91.25,41,2011-01,17,837.8
791,26.75,91.25,41,2011-02,10,253.1
792,26.75,91.25,41,2011-03,4,102.9
793,26.75,91.25,41,2011-11,5,223.7
794,26.75,91.25,41,2011-12,13,644.2
795,26.75,91.25,41,2012-01,3,349.9
796,26.75,91.25,41,2012-02,7,227.7
797,26.75,91.25,41,2012-03,8,533.3
798,26.75,91.25,41,2012-04,1,26.2
799,26.75,91.25,41,2012-11,2,87.19999999999999
800,26.75,91.25,41,2012-12,5,294.1
801,26.75,91.25,41,2013-01,16,981.4
802,26.75,91.25,41,2013-02,3,96.7
803,26.75,91.25,41,2013-03,4,130.7
804,26.75,91.25,41,2013-11,1,18.4
805,26.75,91.25,41,2013-12,12,453.9
806,26.75,91.25,41,2014-01,11,565.2
807,26.75,91.25,41,2014-02,6,294.2
808,26.75,91.25,41,2014-03,6,214.4
809,26.75,91.25,41,2014-10,1,17.3
810,26.75,91.25,41,2014-11,3,86.19999999999999
811,26.75,91.25,41,2014-12,13,827.2
812,26.75,91.25,41,2015-01,14,738.9000000000001
813,26.75,91.25,41,2015-02,9,470.0
814,26.75,91.25,41,2015-03,1,21.9
815,26.75,91.25,41,2015-11,1,31.9
816,26.75,91.25,41,2015-12,5,139.0
817,26.75,91.25,41,2016-01,5,125.6
818,26.75,91.25,41,2016-02,2,48.2
819,26.75,91.25,41,2016-03,2,38.0
820,26.75,91.25,41,2016-12,16,687.0
821,26.75,91.25,41,2017-01,7,367.0
822,26.75,91.25,41,2017-02,5,201.6
823,26.75,91.25,41,2017-12,2,138.5
824,26.75,91.25,41,2018-01,11,408.8
825,26.75,91.25,41,2018-02,11,452.5
826,26.75,91.25,41,2018-12,5,127.5
827,26.75,91.25,41,2019-01,11,451.5
828,26.75,91.25,41,2019-02,8,506.6
829,26.75,91.25,41,2019-03,1,19.0
830,26.75,91.25,41,2019-04,2,34.2
831,26.75,91.25,41,2020-01,4,119.8
832,26.75,91.25,41,2020-02,6,290.3
833,26.75,91.25,41,2020-03,2,33.3
834,26.75,91.25,41,2020-04,1,16.5
835,26.75,91.25,41,2021-01,7,280.7
836,26.75,91.25,41,2021-02,6,163.8
837,26.75,91.25,41,2022-01,9,772.5999999999999
838,26.75,91.25,41,2022-02,11,441.7
839,26.75,91.25,41,2022-03,2,52.8
840,26.75,91.25,41,2022-12,2,63.2
841,26.75,91.25,41,2023-02,16,1021.4
842,26.75,91.25,41,2023-03,1,13.6
843,26.75,91.25,41,2024-02,21,1539.8
844,26.75,91.25,41,2024-03,2,69.7
845,23.25,91.75,36,2001-03,6,709.0
846,23.25,91.75,36,2001-04,2,51.3
847,23.25,91.75,36,2002-11,1,22.5
848,23.25,91.75,36,2003-03,47,4005.9
849,23.25,91.75,36,2003-04,35,3411.2
850,23.25,91.75,36,2004-03,72,6093.1
851,23.25,91.75,36,2004-04,2,84.3
852,23.25,91.75,36,2005-02,2,37.8
853,23.25,91.75,36,2005-03,22,2973.7
854,23.25,91.75,36,2005-04,117,9942.1
855,23.25,91.75,36,2006-03,172,13846.2
856,23.25,91.75,36,2006-04,9,490.5
857,23.25,91.75,36,2007-03,39,2868.2
858,23.25,91.75,36,2007-04,89,6269.4
859,23.25,91.75,36,2008-03,9,458.7999999999999
860,23.25,91.75,36,2008-04,64,4733.099999999999
861,23.25,91.75,36,2009-03,35,3044.4
862,23.25,91.75,36,2009-04,40,2371.2
863,23.25,91.75,36,2010-03,2,69.4
864,23.25,91.75,36,2010-04,14,548.8
865,23.25,91.75,36,2011-03,5,286.20000000000005
866,23.25,91.75,36,2011-04,37,1596.3000000000002
867,23.25,91.75,36,2012-02,1,12.4
868,23.25,91.75,36,2012-03,30,2383.0
869,23.25,91.75,36,2012-04,21,1244.4
870,23.25,91.75,36,2013-02,1,32.4
871,23.25,91.75,36,2013-03,20,1242.4
872,23.25,91.75,36,2013-04,19,748.0
873,23.25,91.75,36,2014-03,14,1564.9
874,23.25,91.75,36,2014-04,27,1486.0
875,23.25,91.75,36,2015-03,5,202.3
876,23.25,91.75,36,2015-04,8,276.7
877,23.25,91.75,36,2016-03,8,317.70000000000005
878,23.25,91.75,36,2016-04,4,100.5
879,23.25,91.75,36,2017-03,4,104.4
880,23.25,91.75,36,2017-04,6,212.4
881,23.25,91.75,36,2018-03,15,545.6
882,23.25,91.75,36,2018-04,25,1633.6999999999998
883,23.25,91.75,36,2019-03,46,3122.0
884,23.25,91.75,36,2019-04,10,444.5
885,23.25,91.75,36,2020-03,43,1822.8
886,23.25,91.75,36,2020-04,14,669.4
887,23.25,91.75,36,2021-03,39,1744.5
888,23.25,91.75,36,2021-04,16,640.1
889,23.25,91.75,36,2022-03,4,212.6
890,23.25,91.75,36,2022-04,3,93.2
891,23.25,91.75,36,2023-04,41,1993.6
892,23.25,91.75,36,2023-05,1,96.5
893,23.25,91.75,36,2024-04,25,1017.2
894,23.75,91.75,41,2001-03,48,4246.1
895,23.75,91.75,41,2001-04,7,188.2
896,23.75,91.75,41,2002-03,1,57.7
897,23.75,91.75,41,2002-04,3,124.3
898,23.75,91.75,41,2003-02,1,33.5
899,23.75,91.75,41,2003-03,94,12124.1
900,23.75,91.75,41,2003-04,218,22972.0
901,23.75,91.75,41,2004-03,326,35511.8
902,23.75,91.75,41,2004-04,11,596.7
903,23.75,91.75,41,2005-03,45,2640.1
904,23.75,91.75,41,2005-04,271,30308.3
905,23.75,91.75,41,2005-06,1,30.7
906,23.75,91.75,41,2006-02,1,15.0
907,23.75,91.75,41,2006-03,576,61065.1
908,23.75,91.75,41,2006-04,11,799.6999999999999
909,23.75,91.75,41,2007-03,98,10562.4
910,23.75,91.75,41,2007-04,288,26934.7
911,23.75,91.75,41,2007-05,3,162.8
912,23.75,91.75,41,2008-03,53,3675.4
913,23.75,91.75,41,2008-04,110,7078.799999999999
914,23.75,91.75,41,2009-02,1,42.6
915,23.75,91.75,41,2009-03,153,11878.0
916,23.75,91.75,41,2009-04,75,4664.0
917,23.75,91.75,41,2010-03,173,18571.8
918,23.75,91.75,41,2010-04,83,6027.0
919,23.75,91.75,41,2011-03,60,3297.1
920,23.75,91.75,41,2011-04,57,4459.6
921,23.75,91.75,41,2012-02,3,71.0
922,23.75,91.75,41,2012-03,276,21645.4
923,23.75,91.75,41,2012-04,53,4768.4
924,23.75,91.75,41,2013-03,63,5221.2
925,23.75,91.75,41,2013-04,64,3815.2
926,23.75,91.75,41,2014-03,104,8827.9
927,23.75,91.75,41,2014-04,119,10296.9
928,23.75,91.75,41,2015-03,46,3429.9
929,23.75,91.75,41,2015-04,78,4277.1
930,23.75,91.75,41,2016-03,3,93.0
931,23.75,91.75,41,2016-04,45,2759.7000000000003
932,23.75,91.75,41,2017-02,2,65.4
933,23.75,91.75,41,2017-03,5,514.0
934,23.75,91.75,41,2017-04,59,2955.8999999999996
935,23.75,91.75,41,2018-03,111,6790.400000000001
936,23.75,91.75,41,2018-04,61,5008.5
937,23.75,91.75,41,2019-03,164,12031.9
938,23.75,91.75,41,2019-04,43,3381.5
939,23.75,91.75,41,2020-03,287,24369.6
940,23.75,91.75,41,2020-04,25,3825.8
941,23.75,91.75,41,2021-03,229,20347.7
942,23.75,91.75,41,2021-04,101,8594.3
943,23.75,91.75,41,2022-03,64,3815.1
944,23.75,91.75,41,2022-04,27,1383.7
945,23.75,91.75,41,2023-03,8,195.6
946,23.75,91.75,41,2023-04,207,15788.2
947,23.75,91.75,41,2024-03,3,61.900000000000006
948,23.75,91.75,41,2024-04,114,14417.7
949,24.25,91.75,25,2001-03,2,49.0
950,24.25,91.75,25,2001-04,3,61.7
951,24.25,91.75,25,2003-03,13,702.8
952,24.25,91.75,25,2003-04,59,5463.700000000001
953,24.25,91.75,25,2004-02,1,14.2
954,24.25,91.75,25,2004-03,19,1521.5
955,24.25,91.75,25,2005-02,1,21.8
956,24.25,91.75,25,2005-03,16,2138.2
957,24.25,91.75,25,2005-04,33,3657.4
958,24.25,91.75,25,2006-03,75,6267.6
959,24.25,91.75,25,2006-04,1,60.5
960,24.25,91.75,25,2007-03,14,1557.1999999999998
961,24.25,91.75,25,2007-04,34,1688.8
962,24.25,91.75,25,2008-03,10,543.5
963,24.25,91.75,25,2008-04,13,1307.3
964,24.25,91.75,25,2009-03,7,329.5
965,24.25,91.75,25,2009-04,15,1073.0
966,24.25,91.75,25,2010-03,33,1985.4
967,24.25,91.75,25,2010-04,1,21.1
968,24.25,91.75,25,2011-03,6,222.2
969,24.25,91.75,25,2011-04,8,592.4
970,24.25,91.75,25,2012-03,34,1800.9
971,24.25,91.75,25,2012-04,3,120.29999999999998
972,24.25,91.75,25,2013-03,10,2011.7
973,24.25,91.75,25,2013-04,9,399.1
974,24.25,91.75,25,2014-03,2,66.5
975,24.25,91.75,25,2014-04,13,652.9999999999999
976,24.25,91.75,25,2015-03,5,137.2
977,24.25,91.75,25,2015-04,3,146.3
978,24.25,91.75,25,2016-04,2,329.2
979,24.25,91.75,25,2017-03,6,491.2
980,24.25,91.75,25,2017-04,3,100.3
981,24.25,91.75,25,2018-03,11,730.1
982,24.25,91.75,25,2018-04,3,132.2
983,24.25,91.75,25,2019-03,8,418.8
984,24.25,91.75,25,2020-03,23,1324.3
985,24.25,91.75,25,2020-04,2,87.19999999999999
986,24.25,91.75,25,2021-03,23,887.3000000000001
987,24.25,91.75,25,2021-04,20,1119.3
988,24.25,91.75,25,2022-03,3,240.9
989,24.25,91.75,25,2022-04,3,97.0
990,24.25,91.75,25,2023-03,2,52.7
991,24.25,91.75,25,2023-04,14,816.0
992,24.25,91.75,25,2024-03,2,175.3
993,24.25,91.75,25,2024-04,15,1062.7
994,25.25,91.75,34,2001-03,1,15.3
995,25.25,91.75,34,2002-03,2,59.0
996,25.25,91.75,34,2003-01,1,20.4
997,25.25,91.75,34,2003-02,2,67.7
998,25.25,91.75,34,2003-03,14,335.6
999,25.25,91.75,34,2003-04,2,67.7
1000,25.25,91.75,34,2004-02,1,13.9
1001,25.25,91.75,34,2004-03,8,409.9
1002,25.25,91.75,34,2004-12,1,18.8
1003,25.25,91.75,34,2005-01,1,16.0
1004,25.25,91.75,34,2005-02,1,34.4
1005,25.25,91.75,34,2005-12,1,21.5
1006,25.25,91.75,34,2006-01,5,110.2
1007,25.25,91.75,34,2006-02,3,93.1
1008,25.25,91.75,34,2006-03,17,761.1
1009,25.25,91.75,34,2007-01,3,59.3
1010,25.25,91.75,34,2007-02,1,28.2
1011,25.25,91.75,34,2007-03,9,235.5
1012,25.25,91.75,34,2007-04,1,25.6
1013,25.25,91.75,34,2008-03,1,15.6
1014,25.25,91.75,34,2009-02,5,139.1
1015,25.25,91.75,34,2009-03,27,1235.4
1016,25.25,91.75,34,2009-04,1,28.0
1017,25.25,91.75,34,2010-01,3,72.4
1018,25.25,91.75,34,2010-02,2,40.6
1019,25.25,91.75,34,2010-03,14,368.5
1020,25.25,91.75,34,2010-12,1,15.7
1021,25.25,91.75,34,2011-01,1,20.4
1022,25.25,91.75,34,2011-03,4,90.0
1023,25.25,91.75,34,2011-12,1,30.6
1024,25.25,91.75,34,2012-02,3,59.7
1025,25.25,91.75,34,2012-03,9,614.4
1026,25.25,91.75,34,2012-04,7,497.0
1027,25.25,91.75,34,2013-01,1,26.5
1028,25.25,91.75,34,2013-02,4,131.6
1029,25.25,91.75,34,2013-03,3,203.9
1030,25.25,91.75,34,2014-03,3,65.30000000000001
1031,25.25,91.75,34,2014-04,10,635.9
1032,25.25,91.75,34,2015-03,13,431.8
1033,25.25,91.75,34,2015-12,1,24.2
1034,25.25,91.75,34,2016-03,1,24.2
1035,25.25,91.75,34,2017-02,2,155.4
1036,25.25,91.75,34,2018-02,4,87.8
1037,25.25,91.75,34,2018-03,11,704.0999999999999
1038,25.25,91.75,34,2018-12,1,16.6
1039,25.25,91.75,34,2019-01,3,104.8
1040,25.25,91.75,34,2019-03,5,179.2
1041,25.25,91.75,34,2020-03,9,579.1
1042,25.25,91.75,34,2020-04,1,27.3
1043,25.25,91.75,34,2021-01,4,114.2
1044,25.25,91.75,34,2021-02,1,14.2
1045,25.25,91.75,34,2021-03,8,358.1
1046,25.25,91.75,34,2022-01,1,16.0
1047,25.25,91.75,34,2022-02,1,43.7
1048,25.25,91.75,34,2022-03,7,282.3
1049,25.25,91.75,34,2023-01,1,19.5
1050,25.25,91.75,34,2023-02,3,145.7
1051,25.25,91.75,34,2023-03,3,149.9
1052,25.25,91.75,34,2023-04,4,100.3
1053,25.25,91.75,34,2024-01,1,15.6
1054,25.25,91.75,34,2024-04,1,22.5
1055,25.75,91.75,35,2001-01,1,26.9
1056,25.75,91.75,35,2001-03,5,435.1
1057,25.75,91.75,35,2001-04,1,72.4
1058,25.75,91.75,35,2003-01,1,41.7
1059,25.75,91.75,35,2003-03,14,736.9
1060,25.75,91.75,35,2003-04,62,5584.1
1061,25.75,91.75,35,2004-02,5,133.4
1062,25.75,91.75,35,2004-03,136,13824.7
1063,25.75,91.75,35,2004-05,2,80.5
1064,25.75,91.75,35,2005-02,3,114.1
1065,25.75,91.75,35,2005-03,22,1239.6
1066,25.75,91.75,35,2005-04,40,3154.5
1067,25.75,91.75,35,2006-02,16,480.6
1068,25.75,91.75,35,2006-03,137,16595.9
1069,25.75,91.75,35,2006-04,8,417.7000000000001
1070,25.75,91.75,35,2007-01,1,15.5
1071,25.75,91.75,35,2007-03,37,4023.8
1072,25.75,91.75,35,2007-04,35,2624.2
1073,25.75,91.75,35,2007-05,2,44.900000000000006
1074,25.75,91.75,35,2008-02,1,19.1
1075,25.75,91.75,35,2008-03,18,912.1
1076,25.75,91.75,35,2008-04,88,8307.8
1077,25.75,91.75,35,2009-02,3,87.6
1078,25.75,91.75,35,2009-03,83,5774.4
1079,25.75,91.75,35,2009-04,33,3386.2000000000003
1080,25.75,91.75,35,2010-01,3,104.9
1081,25.75,91.75,35,2010-02,2,91.4
1082,25.75,91.75,35,2010-03,81,5119.7
1083,25.75,91.75,35,2010-04,37,2871.0
1084,25.75,91.75,35,2010-05,1,18.4
1085,25.75,91.75,35,2011-02,3,124.5
1086,25.75,91.75,35,2011-03,33,2682.6
1087,25.75,91.75,35,2011-04,29,1767.9
1088,25.75,91.75,35,2012-02,13,513.2
1089,25.75,91.75,35,2012-03,84,5682.0
1090,25.75,91.75,35,2012-04,16,997.9
1091,25.75,91.75,35,2013-01,3,45.8
1092,25.75,91.75,35,2013-02,7,267.3
1093,25.75,91.75,35,2013-03,65,4542.6
1094,25.75,91.75,35,2013-04,16,2667.9
1095,25.75,91.75,35,2013-12,2,48.400000000000006
1096,25.75,91.75,35,2014-01,2,40.6
1097,25.75,91.75,35,2014-02,4,128.2
1098,25.75,91.75,35,2014-03,54,3407.9
1099,25.75,91.75,35,2014-04,52,9866.2
1100,25.75,91.75,35,2015-02,1,27.2
1101,25.75,91.75,35,2015-03,107,11019.8
1102,25.75,91.75,35,2015-04,14,1047.0
1103,25.75,91.75,35,2016-02,3,56.0
1104,25.75,91.75,35,2016-03,125,11240.8
1105,25.75,91.75,35,2016-04,94,7485.2
1106,25.75,91.75,35,2016-08,1,31.6
1107,25.75,91.75,35,2017-02,2,163.9
1108,25.75,91.75,35,2017-03,16,888.3
1109,25.75,91.75,35,2017-04,96,10885.0
1110,25.75,91.75,35,2018-02,4,136.3
1111,25.75,91.75,35,2018-03,82,10214.6
1112,25.75,91.75,35,2018-04,15,1757.1
1113,25.75,91.75,35,2019-01,1,30.5
1114,25.75,91.75,35,2019-02,5,330.20000000000005
1115,25.75,91.75,35,2019-03,64,7563.400000000001
1116,25.75,91.75,35,2019-04,5,171.4
1117,25.75,91.75,35,2020-01,2,83.1
1118,25.75,91.75,35,2020-03,130,10912.6
1119,25.75,91.75,35,2020-04,31,2226.2999999999997
1120,25.75,91.75,35,2021-02,3,74.80000000000001
1121,25.75,91.75,35,2021-03,114,10392.7
1122,25.75,91.75,35,2021-04,11,558.5
1123,25.75,91.75,35,2022-03,61,3258.7
1124,25.75,91.75,35,2022-04,14,524.9
1125,25.75,91.75,35,2023-01,1,12.9
1126,25.75,91.75,35,2023-02,1,24.6
1127,25.75,91.75,35,2023-03,9,508.5
1128,25.75,91.75,35,2023-04,45,5008.9
1129,25.75,91.75,35,2024-02,1,19.3
1130,25.75,91.75,35,2024-03,9,491.2
1131,25.75,91.75,35,2024-04,50,2771.2999999999997
1132,25.75,91.75,35,2024-05,2,43.5
1133,26.25,91.75,21,2001-03,1,37.4
1134,26.25,91.75,21,2001-04,1,49.8
1135,26.25,91.75,21,2002-03,1,13.1
1136,26.25,91.75,21,2003-03,1,31.8
1137,26.25,91.75,21,2003-04,8,289.9
1138,26.25,91.75,21,2004-03,21,792.0
1139,26.25,91.75,21,2004-05,2,97.4
1140,26.25,91.75,21,2005-03,2,66.30000000000001
1141,26.25,91.75,21,2005-04,10,456.2000000000001
1142,26.25,91.75,21,2006-03,22,1492.1
1143,26.25,91.75,21,2006-04,2,64.8
1144,26.25,91.75,21,2007-01,1,14.2
1145,26.25,91.75,21,2007-03,10,709.6
1146,26.25,91.75,21,2007-04,12,623.7
1147,26.25,91.75,21,2007-05,2,102.4
1148,26.25,91.75,21,2008-03,10,391.8
1149,26.25,91.75,21,2008-04,20,1052.6
1150,26.25,91.75,21,2009-02,2,33.2
1151,26.25,91.75,21,2009-03,12,633.0
1152,26.25,91.75,21,2009-04,9,652.6
1153,26.25,91.75,21,2010-02,1,16.8
1154,26.25,91.75,21,2010-03,2,104.3
1155,26.25,91.75,21,2010-04,3,140.3
1156,26.25,91.75,21,2010-05,1,16.0
1157,26.25,91.75,21,2011-03,1,45.5
1158,26.25,91.75,21,2011-04,3,105.0
1159,26.25,91.75,21,2011-12,1,26.4
1160,26.25,91.75,21,2012-03,3,121.7
1161,26.25,91.75,21,2012-04,3,105.0
1162,26.25,91.75,21,2013-02,1,23.9
1163,26.25,91.75,21,2013-03,6,221.8
1164,26.25,91.75,21,2013-04,3,139.3
1165,26.25,91.75,21,2014-02,1,20.0
1166,26.25,91.75,21,2014-03,12,455.6
1167,26.25,91.75,21,2014-04,16,1208.6
1168,26.25,91.75,21,2015-02,1,21.1
1169,26.25,91.75,21,2015-03,11,249.7
1170,26.25,91.75,21,2015-04,4,221.8
1171,26.25,91.75,21,2016-03,5,177.3
1172,26.25,91.75,21,2016-04,10,734.0
1173,26.25,91.75,21,2017-01,1,13.7
1174,26.25,91.75,21,2017-03,3,109.8
